代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),涨跌幅,成交额(百万),成交量(股)
516320.OF,华夏中证装备产业ETF,2024-04-22,0.6878,0.6878,0.6878,0.6878,-0.0079,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-04-23,0.6779,0.6779,0.6779,0.6779,-0.0144,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-04-24,0.68,0.68,0.68,0.68,0.0031,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-04-25,0.6783,0.6783,0.6783,0.6783,-0.0025,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-04-26,0.6897,0.6897,0.6897,0.6897,0.0168,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-04-29,0.7076,0.7076,0.7076,0.7076,0.026,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-04-30,0.6984,0.6984,0.6984,0.6984,-0.013,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-05-06,0.7125,0.7125,0.7125,0.7125,0.0202,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-05-07,0.7165,0.7165,0.7165,0.7165,0.0056,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-05-08,0.7065,0.7065,0.7065,0.7065,-0.014,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-05-09,0.728,0.728,0.728,0.728,0.0304,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-05-10,0.7212,0.7212,0.7212,0.7212,-0.0093,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-05-13,0.7194,0.7194,0.7194,0.7194,-0.0025,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-05-14,0.7136,0.7136,0.7136,0.7136,-0.0081,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-05-15,0.7062,0.7062,0.7062,0.7062,-0.0104,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-05-16,0.703,0.703,0.703,0.703,-0.0045,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-05-17,0.7074,0.7074,0.7074,0.7074,0.0063,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-05-20,0.7078,0.7078,0.7078,0.7078,0.0006,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-05-21,0.7012,0.7012,0.7012,0.7012,-0.0093,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-05-22,0.7132,0.7132,0.7132,0.7132,0.0171,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-05-23,0.702,0.702,0.702,0.702,-0.0157,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-05-24,0.6953,0.6953,0.6953,0.6953,-0.0095,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-05-27,0.6995,0.6995,0.6995,0.6995,0.006,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-05-28,0.692,0.692,0.692,0.692,-0.0107,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-05-29,0.6972,0.6972,0.6972,0.6972,0.0075,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-05-30,0.7,0.7,0.7,0.7,0.004,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-05-31,0.6956,0.6956,0.6956,0.6956,-0.0063,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-06-03,0.6946,0.6946,0.6946,0.6946,-0.0014,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-06-04,0.7065,0.7065,0.7065,0.7065,0.0171,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-06-05,0.7011,0.7011,0.7011,0.7011,-0.0076,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-06-06,0.6943,0.6943,0.6943,0.6943,-0.0097,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-06-07,0.6851,0.6851,0.6851,0.6851,-0.0133,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-06-11,0.6821,0.6821,0.6821,0.6821,-0.0044,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-06-12,0.681,0.681,0.681,0.681,-0.0016,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-06-13,0.6803,0.6803,0.6803,0.6803,-0.001,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-06-14,0.6797,0.6797,0.6797,0.6797,-0.0009,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-06-17,0.6839,0.6839,0.6839,0.6839,0.0062,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-06-18,0.6887,0.6887,0.6887,0.6887,0.007,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-06-19,0.6765,0.6765,0.6765,0.6765,-0.0177,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-06-20,0.6658,0.6658,0.6658,0.6658,-0.0158,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-06-21,0.6654,0.6654,0.6654,0.6654,-0.0006,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-06-24,0.6559,0.6559,0.6559,0.6559,-0.0143,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-06-25,0.6492,0.6492,0.6492,0.6492,-0.0102,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-06-26,0.6554,0.6554,0.6554,0.6554,0.0096,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-06-27,0.645,0.645,0.645,0.645,-0.0159,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-06-28,0.6509,0.6509,0.6509,0.6509,0.0091,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-06-30,0.6509,0.6509,0.6509,0.6509,0.0,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-07-01,0.65,0.65,0.65,0.65,-0.0014,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-07-02,0.6387,0.6387,0.6387,0.6387,-0.0174,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-07-03,0.6342,0.6342,0.6342,0.6342,-0.007,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-07-04,0.629,0.629,0.629,0.629,-0.0082,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-07-05,0.6301,0.6301,0.6301,0.6301,0.0017,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-07-08,0.6191,0.6191,0.6191,0.6191,-0.0175,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-07-09,0.6256,0.6256,0.6256,0.6256,0.0105,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-07-10,0.6229,0.6229,0.6229,0.6229,-0.0043,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-07-11,0.6394,0.6394,0.6394,0.6394,0.0265,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-07-12,0.6395,0.6395,0.6395,0.6395,0.0002,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-07-15,0.6346,0.6346,0.6346,0.6346,-0.0077,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-07-16,0.6398,0.6398,0.6398,0.6398,0.0082,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-07-17,0.6362,0.6362,0.6362,0.6362,-0.0056,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-07-18,0.6477,0.6477,0.6477,0.6477,0.0181,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-07-19,0.6547,0.6547,0.6547,0.6547,0.0108,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-07-22,0.6538,0.6538,0.6538,0.6538,-0.0014,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-07-23,0.6375,0.6375,0.6375,0.6375,-0.0249,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-07-24,0.6333,0.6333,0.6333,0.6333,-0.0066,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-07-25,0.6349,0.6349,0.6349,0.6349,0.0025,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-07-26,0.6468,0.6468,0.6468,0.6468,0.0187,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-07-29,0.638,0.638,0.638,0.638,-0.0136,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-07-30,0.6363,0.6363,0.6363,0.6363,-0.0027,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-07-31,0.6527,0.6527,0.6527,0.6527,0.0258,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-08-01,0.6466,0.6466,0.6466,0.6466,-0.0093,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-08-02,0.6383,0.6383,0.6383,0.6383,-0.0128,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-08-05,0.6278,0.6278,0.6278,0.6278,-0.0164,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-08-06,0.6386,0.6386,0.6386,0.6386,0.0172,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-08-07,0.6389,0.6389,0.6389,0.6389,0.0005,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-08-08,0.6323,0.6323,0.6323,0.6323,-0.0103,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-08-09,0.6258,0.6258,0.6258,0.6258,-0.0103,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-08-12,0.6239,0.6239,0.6239,0.6239,-0.003,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-08-13,0.6294,0.6294,0.6294,0.6294,0.0088,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-08-14,0.6195,0.6195,0.6195,0.6195,-0.0157,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-08-15,0.6257,0.6257,0.6257,0.6257,0.01,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-08-16,0.6191,0.6191,0.6191,0.6191,-0.0105,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-08-19,0.6196,0.6196,0.6196,0.6196,0.0008,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-08-20,0.6117,0.6117,0.6117,0.6117,-0.0128,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-08-21,0.609,0.609,0.609,0.609,-0.0044,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-08-22,0.6072,0.6072,0.6072,0.6072,-0.003,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-08-23,0.6088,0.6088,0.6088,0.6088,0.0026,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-08-26,0.6113,0.6113,0.6113,0.6113,0.0041,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-08-27,0.6047,0.6047,0.6047,0.6047,-0.0108,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-08-28,0.6068,0.6068,0.6068,0.6068,0.0035,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-08-29,0.6159,0.6159,0.6159,0.6159,0.015,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-08-30,0.6248,0.6248,0.6248,0.6248,0.0145,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-09-02,0.6109,0.6109,0.6109,0.6109,-0.0222,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-09-03,0.6201,0.6201,0.6201,0.6201,0.0151,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-09-04,0.6211,0.6211,0.6211,0.6211,0.0016,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-09-05,0.622,0.622,0.622,0.622,0.0014,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-09-06,0.6127,0.6127,0.6127,0.6127,-0.015,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-09-09,0.607,0.607,0.607,0.607,-0.0093,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-09-10,0.6066,0.6066,0.6066,0.6066,-0.0007,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-09-11,0.6154,0.6154,0.6154,0.6154,0.0145,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-09-12,0.6152,0.6152,0.6152,0.6152,-0.0003,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-09-13,0.6054,0.6054,0.6054,0.6054,-0.0159,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-09-18,0.6083,0.6083,0.6083,0.6083,0.0048,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-09-19,0.6118,0.6118,0.6118,0.6118,0.0058,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-09-20,0.6047,0.6047,0.6047,0.6047,-0.0116,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-09-23,0.6036,0.6036,0.6036,0.6036,-0.0018,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-09-24,0.6281,0.6281,0.6281,0.6281,0.0406,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-09-25,0.6375,0.6375,0.6375,0.6375,0.015,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-09-26,0.6561,0.6561,0.6561,0.6561,0.0292,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-09-27,0.6978,0.6978,0.6978,0.6978,0.0636,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-09-30,0.7735,0.7735,0.7735,0.7735,0.1085,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-10-08,0.853,0.853,0.853,0.853,0.1028,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-10-09,0.7714,0.7714,0.7714,0.7714,-0.0957,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-10-10,0.7752,0.7752,0.7752,0.7752,0.0049,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-10-11,0.7371,0.7371,0.7371,0.7371,-0.0491,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-10-14,0.754,0.754,0.754,0.754,0.0229,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-10-15,0.7352,0.7352,0.7352,0.7352,-0.0249,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-10-16,0.7218,0.7218,0.7218,0.7218,-0.0182,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-10-17,0.7147,0.7147,0.7147,0.7147,-0.0098,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-10-18,0.749,0.749,0.749,0.749,0.048,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-10-21,0.7612,0.7612,0.7612,0.7612,0.0163,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-10-22,0.7676,0.7676,0.7676,0.7676,0.0084,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-10-23,0.7832,0.7832,0.7832,0.7832,0.0203,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-10-24,0.7652,0.7652,0.7652,0.7652,-0.023,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-10-25,0.7928,0.7928,0.7928,0.7928,0.0361,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-10-28,0.7969,0.7969,0.7969,0.7969,0.0052,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-10-29,0.7834,0.7834,0.7834,0.7834,-0.0169,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-10-30,0.7819,0.7819,0.7819,0.7819,-0.0019,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-10-31,0.7883,0.7883,0.7883,0.7883,0.0082,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-11-01,0.779,0.779,0.779,0.779,-0.0118,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-11-04,0.7935,0.7935,0.7935,0.7935,0.0186,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-11-05,0.8206,0.8206,0.8206,0.8206,0.0342,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-11-06,0.8215,0.8215,0.8215,0.8215,0.0011,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-11-07,0.8253,0.8253,0.8253,0.8253,0.0046,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-11-08,0.8261,0.8261,0.8261,0.8261,0.001,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-11-11,0.8457,0.8457,0.8457,0.8457,0.0237,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-11-12,0.8331,0.8331,0.8331,0.8331,-0.0149,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-11-13,0.8397,0.8397,0.8397,0.8397,0.0079,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-11-14,0.8161,0.8161,0.8161,0.8161,-0.0281,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-11-15,0.7902,0.7902,0.7902,0.7902,-0.0317,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-11-18,0.7802,0.7802,0.7802,0.7802,-0.0127,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-11-19,0.7975,0.7975,0.7975,0.7975,0.0222,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-11-20,0.7993,0.7993,0.7993,0.7993,0.0023,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-11-21,0.7993,0.7993,0.7993,0.7993,0.0,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-11-22,0.7701,0.7701,0.7701,0.7701,-0.0365,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-11-25,0.773,0.773,0.773,0.773,0.0038,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-11-26,0.7619,0.7619,0.7619,0.7619,-0.0144,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-11-27,0.7796,0.7796,0.7796,0.7796,0.0232,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-11-28,0.7718,0.7718,0.7718,0.7718,-0.01,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-11-29,0.7836,0.7836,0.7836,0.7836,0.0153,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-12-02,0.7907,0.7907,0.7907,0.7907,0.0091,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-12-03,0.7876,0.7876,0.7876,0.7876,-0.0039,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-12-04,0.7765,0.7765,0.7765,0.7765,-0.0141,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-12-05,0.776,0.776,0.776,0.776,-0.0006,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-12-06,0.7848,0.7848,0.7848,0.7848,0.0113,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-12-09,0.7808,0.7808,0.7808,0.7808,-0.0051,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-12-10,0.7834,0.7834,0.7834,0.7834,0.0033,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-12-11,0.7805,0.7805,0.7805,0.7805,-0.0037,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-12-12,0.7875,0.7875,0.7875,0.7875,0.009,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-12-13,0.7683,0.7683,0.7683,0.7683,-0.0244,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-12-16,0.7584,0.7584,0.7584,0.7584,-0.0129,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-12-17,0.7592,0.7592,0.7592,0.7592,0.0011,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-12-18,0.7602,0.7602,0.7602,0.7602,0.0013,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-12-19,0.7607,0.7607,0.7607,0.7607,0.0007,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-12-20,0.7561,0.7561,0.7561,0.7561,-0.006,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-12-23,0.7526,0.7526,0.7526,0.7526,-0.0046,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-12-24,0.7633,0.7633,0.7633,0.7633,0.0142,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-12-25,0.7585,0.7585,0.7585,0.7585,-0.0063,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-12-26,0.7585,0.7585,0.7585,0.7585,0.0,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-12-27,0.76,0.76,0.76,0.76,0.002,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-12-30,0.7638,0.7638,0.7638,0.7638,0.005,0.0,0.0
516320.OF,华夏中证装备产业ETF,2024-12-31,0.752,0.752,0.752,0.752,-0.0154,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-01-02,0.7261,0.7261,0.7261,0.7261,-0.0344,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-01-03,0.7116,0.7116,0.7116,0.7116,-0.02,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-01-06,0.71,0.71,0.71,0.71,-0.0022,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-01-07,0.7123,0.7123,0.7123,0.7123,0.0032,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-01-08,0.7123,0.7123,0.7123,0.7123,0.0,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-01-09,0.7134,0.7134,0.7134,0.7134,0.0015,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-01-10,0.7038,0.7038,0.7038,0.7038,-0.0135,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-01-13,0.7025,0.7025,0.7025,0.7025,-0.0018,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-01-14,0.7275,0.7275,0.7275,0.7275,0.0356,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-01-15,0.7198,0.7198,0.7198,0.7198,-0.0106,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-01-16,0.7232,0.7232,0.7232,0.7232,0.0047,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-01-17,0.7271,0.7271,0.7271,0.7271,0.0054,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-01-20,0.7355,0.7355,0.7355,0.7355,0.0116,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-01-21,0.7331,0.7331,0.7331,0.7331,-0.0033,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-01-22,0.7247,0.7247,0.7247,0.7247,-0.0115,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-01-23,0.721,0.721,0.721,0.721,-0.0051,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-01-24,0.731,0.731,0.731,0.731,0.0139,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-01-27,0.7225,0.7225,0.7225,0.7225,-0.0116,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-02-05,0.72,0.72,0.72,0.72,-0.0035,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-02-06,0.7374,0.7374,0.7374,0.7374,0.0242,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-02-07,0.7509,0.7509,0.7509,0.7509,0.0183,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-02-10,0.7475,0.7475,0.7475,0.7475,-0.0045,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-02-11,0.7392,0.7392,0.7392,0.7392,-0.0111,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-02-12,0.7457,0.7457,0.7457,0.7457,0.0088,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-02-13,0.7389,0.7389,0.7389,0.7389,-0.0091,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-02-14,0.7459,0.7459,0.7459,0.7459,0.0095,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-02-17,0.7464,0.7464,0.7464,0.7464,0.0007,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-02-18,0.7386,0.7386,0.7386,0.7386,-0.0105,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-02-19,0.7523,0.7523,0.7523,0.7523,0.0185,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-02-20,0.7489,0.7489,0.7489,0.7489,-0.0045,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-02-21,0.76,0.76,0.76,0.76,0.0148,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-02-24,0.7594,0.7594,0.7594,0.7594,-0.0008,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-02-25,0.7563,0.7563,0.7563,0.7563,-0.0041,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-02-26,0.7684,0.7684,0.7684,0.7684,0.016,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-02-27,0.7682,0.7682,0.7682,0.7682,-0.0003,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-02-28,0.7515,0.7515,0.7515,0.7515,-0.0217,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-03-03,0.7614,0.7614,0.7614,0.7614,0.0132,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-03-04,0.7613,0.7613,0.7613,0.7613,-0.0001,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-03-05,0.7608,0.7608,0.7608,0.7608,-0.0007,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-03-06,0.7686,0.7686,0.7686,0.7686,0.0103,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-03-07,0.7689,0.7689,0.7689,0.7689,0.0004,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-03-10,0.7713,0.7713,0.7713,0.7713,0.0031,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-03-11,0.7748,0.7748,0.7748,0.7748,0.0045,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-03-12,0.7686,0.7686,0.7686,0.7686,-0.008,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-03-13,0.7618,0.7618,0.7618,0.7618,-0.0088,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-03-14,0.7742,0.7742,0.7742,0.7742,0.0163,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-03-17,0.7712,0.7712,0.7712,0.7712,-0.0039,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-03-18,0.7723,0.7723,0.7723,0.7723,0.0014,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-03-19,0.7733,0.7733,0.7733,0.7733,0.0013,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-03-20,0.7701,0.7701,0.7701,0.7701,-0.0041,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-03-21,0.7617,0.7617,0.7617,0.7617,-0.0109,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-03-24,0.7608,0.7608,0.7608,0.7608,-0.0012,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-03-25,0.7618,0.7618,0.7618,0.7618,0.0013,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-03-26,0.7622,0.7622,0.7622,0.7622,0.0005,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-03-27,0.7574,0.7574,0.7574,0.7574,-0.0063,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-03-28,0.7527,0.7527,0.7527,0.7527,-0.0062,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-03-31,0.7378,0.7378,0.7378,0.7378,-0.0198,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-04-01,0.7399,0.7399,0.7399,0.7399,0.0028,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-04-02,0.7387,0.7387,0.7387,0.7387,-0.0016,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-04-03,0.7284,0.7284,0.7284,0.7284,-0.0139,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-04-07,0.6541,0.6541,0.6541,0.6541,-0.102,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-04-08,0.6658,0.6658,0.6658,0.6658,0.0179,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-04-09,0.6775,0.6775,0.6775,0.6775,0.0176,0.0,0.0
516320.OF,华夏中证装备产业ETF,2025-04-10,0.6895,0.6895,0.6895,0.6895,0.0177,0.0,0.0
